# Fields: s. seqid, q. seqid, s. start, s. len, q. start, q. len, score, bit score
# Options: ./swalign.x -v 2 -g 11 1 -h -d ref-protein.fsa -q query-protein.fasta
# TIME	swalign (ms):	147
Q197F8	F1CKI9	46	144	219	127	43	21
Q197F8	O35048	425	18	225	19	33	17
Q197F8	O35296	335	40	247	39	37	19
Q197F8	O35469	231	44	184	42	35	18
Q197F8	O46516	305	8	350	8	32	17
Q197F8	O57245	276	21	191	25	35	18
Q197F8	O60239	349	55	298	51	40	20
Q197F8	P0CI63	135	11	97	11	31	17
Q197F8	P14060	270	23	340	25	34	18
Q197F8	P14893	416	32	242	33	36	18
Q197F8	P19871	285	82	173	73	36	18
Q197F8	P21097	276	21	191	25	35	18
Q197F8	P22071	399	40	226	41	37	19
Q197F8	P22072	399	40	226	41	38	19
Q197F8	P24745	154	27	249	28	37	19
Q197F8	P24815	416	32	242	33	34	18
Q197F8	P26149	335	28	247	28	41	20
Q197F8	P26150	258	21	277	19	41	20
Q197F8	P26439	270	23	339	25	34	18
Q197F8	P26670	23	24	256	24	35	18
Q197F8	P27364	416	32	242	33	36	18
Q197F8	P27365	270	23	340	25	34	18
Q197F8	P33794	79	12	40	12	25	14
Q197F8	P37046	335	7	8	7	19	12
Q197F8	P55194	11	18	309	18	32	17
Q197F8	P78314	431	26	164	23	49	23
Q197F8	P85078	335	7	8	7	19	12
Q197F8	P9WQP6	388	49	306	52	36	18
Q197F8	Q06649	431	26	164	23	46	22
Q197F8	Q0D131	241	14	91	14	29	16
Q197F8	Q0V8K7	369	42	165	50	31	17
Q197F8	Q39371	373	75	81	72	39	20
Q197F8	Q5IFP1	416	32	242	33	36	18
Q197F8	Q5R9X9	369	42	165	50	31	17
Q197F8	Q5U584	45	37	274	41	35	18
Q197F8	Q60555	335	40	247	39	36	18
Q197F8	Q61694	165	13	265	13	33	17
Q197F8	Q61767	267	12	284	12	31	17
Q197F8	Q62878	399	49	226	49	38	19
Q197F8	Q64421	240	53	308	57	39	20
Q197F8	Q67477	129	65	25	65	33	17
Q197F8	Q7L8J4	343	35	293	38	32	17
Q197F8	Q84SM8	46	144	219	127	43	21
Q197F8	Q89187	23	24	138	24	35	18
Q197F8	Q91Y80	346	66	21	73	36	18
Q197F8	Q99LH9	369	42	165	50	31	17
Q197F8	Q9EQC1	425	18	256	19	33	17
Q197F8	Q9H2F3	425	18	256	19	33	17
Q197F8	Q9LR73	381	30	264	30	29	16
Q197F8	Q9MBC1	428	17	178	17	37	19
Q197F8	Q9N119	23	16	298	15	36	18
Q197F8	Q9V785	194	18	119	18	35	18
Q197F8	Q9Y3L3	248	36	335	33	34	18
Q197F8	Q9Z131	348	64	23	72	47	23
Q197F8	Q9ZWB4	381	30	264	30	29	16
Q67475	A1D2R0	284	27	20	28	34	18
Q67475	A4IH82	260	24	283	22	47	23
Q67475	B0XQT1	284	27	20	28	31	17
Q67475	B0XZU3	141	9	103	9	34	18
Q67475	B8NIM4	33	41	60	46	32	17
Q67475	B8NXI4	117	33	88	24	32	17
Q67475	C7ASI9	201	23	332	23	32	17
Q67475	C7ZKL6	284	26	20	27	36	18
Q67475	F1CKI6	201	23	332	23	32	17
Q67475	F1CKI8	41	24	126	24	30	16
Q67475	F1CKI9	41	24	126	24	30	16
Q67475	O35048	87	21	129	21	40	20
Q67475	O35296	53	15	177	15	29	16
Q67475	O35469	63	13	222	13	27	15
Q67475	O46516	278	19	191	19	27	15
Q67475	O57245	233	19	230	19	30	16
Q67475	O60239	60	25	348	25	38	19
Q67475	P0CI63	84	66	54	58	37	19
Q67475	P14060	313	13	62	13	32	17
Q67475	P14893	170	32	109	32	27	15
Q67475	P19871	305	12	92	12	29	16
Q67475	P21097	233	19	230	19	30	16
Q67475	P22071	87	16	211	16	27	15
Q67475	P22072	286	11	101	11	29	16
Q67475	P24745	204	16	54	16	29	16
Q67475	P24815	97	11	185	11	26	15
Q67475	P26149	63	13	222	13	27	15
Q67475	P26150	177	25	116	25	27	15
Q67475	P26439	313	13	61	13	32	17
Q67475	P26670	233	19	230	19	30	16
Q67475	P27364	53	15	177	15	31	17
Q67475	P27365	313	13	62	13	32	17
Q67475	P33794	3	26	27	21	30	16
Q67475	P37046	50	5	1	5	20	12
Q67475	P55194	15	44	535	49	42	21
Q67475	P78314	244	56	261	61	60	28
Q67475	P85078	50	5	1	5	21	13
Q67475	P9WQP6	285	23	87	23	28	15
Q67475	Q06649	71	22	536	22	43	21
Q67475	Q0D131	33	41	60	46	31	17
Q67475	Q0V8K7	258	54	282	46	43	21
Q67475	Q39371	274	17	188	17	37	19
Q67475	Q5IFP1	51	25	209	26	34	18
Q67475	Q5R9X9	254	23	3	23	43	21
Q67475	Q5U584	260	24	283	22	47	23
Q67475	Q60555	97	12	185	12	28	15
Q67475	Q61694	5	24	76	24	32	17
Q67475	Q61767	5	24	76	24	32	17
Q67475	Q62878	75	26	285	30	28	15
Q67475	Q64421	280	9	242	9	26	15
Q67475	Q67477	268	8	244	8	30	16
Q67475	Q7L8J4	254	23	3	23	43	21
Q67475	Q84SM8	41	24	126	24	30	16
Q67475	Q89187	94	9	93	9	26	15
Q67475	Q91Y80	60	25	350	25	39	20
Q67475	Q99LH9	333	31	360	30	38	19
Q67475	Q9EQC1	87	21	129	21	39	20
Q67475	Q9H2F3	87	21	129	21	40	20
Q67475	Q9LR73	2	22	123	25	31	17
Q67475	Q9MBC1	224	20	127	28	37	19
Q67475	Q9N119	63	13	222	13	27	15
Q67475	Q9V785	171	24	392	24	33	17
Q67475	Q9Y3L3	252	97	544	104	46	22
Q67475	Q9Z131	60	25	351	25	39	20
Q67475	Q9ZWB4	329	22	203	22	35	18
Q6GZN9	A1D2R0	29	7	115	7	19	12
Q6GZN9	A4IH82	14	29	315	29	22	13
Q6GZN9	B0XQT1	29	7	115	7	19	12
Q6GZN9	B0XZU3	29	7	114	7	23	13
Q6GZN9	B8NIM4	29	7	115	7	19	12
Q6GZN9	B8NXI4	29	7	114	7	23	13
Q6GZN9	C7ASI9	16	13	249	13	26	15
Q6GZN9	C7ZKL6	29	7	115	7	23	13
Q6GZN9	F1CKI6	16	13	249	13	26	15
Q6GZN9	F1CKI8	49	10	144	10	24	14
Q6GZN9	F1CKI9	49	10	144	10	24	14
Q6GZN9	O35048	46	10	261	10	22	13
Q6GZN9	O35296	14	24	33	24	22	13
Q6GZN9	O35469	33	25	54	25	22	13
Q6GZN9	O46516	1	29	18	29	30	16
Q6GZN9	O57245	37	21	6	21	33	17
Q6GZN9	O60239	14	29	295	28	31	17
Q6GZN9	P0CI63	29	7	114	7	26	15
Q6GZN9	P14060	1	37	18	39	28	15
Q6GZN9	P14893	17	9	88	9	22	13
Q6GZN9	P19871	31	11	231	11	22	13
Q6GZN9	P21097	37	21	6	21	33	17
Q6GZN9	P22071	1	29	18	29	22	13
Q6GZN9	P22072	1	29	18	29	22	13
Q6GZN9	P24745	18	39	274	40	33	17
Q6GZN9	P24815	1	37	18	39	22	13
Q6GZN9	P26149	1	35	18	35	24	14
Q6GZN9	P26150	1	57	18	61	21	13
Q6GZN9	P26439	1	37	17	39	32	17
Q6GZN9	P26670	37	21	6	21	33	17
Q6GZN9	P27364	2	11	31	11	21	13
Q6GZN9	P27365	1	37	18	39	31	17
Q6GZN9	P33794	37	21	6	21	37	19
Q6GZN9	P37046	39	8	2	8	10	8
Q6GZN9	P55194	0	13	440	13	29	16
Q6GZN9	P78314	31	8	142	8	25	14
Q6GZN9	P85078	39	8	2	8	11	9
Q6GZN9	P9WQP6	38	11	241	11	23	13
Q6GZN9	Q06649	31	8	142	8	25	14
Q6GZN9	Q0D131	10	6	0	6	19	12
Q6GZN9	Q0V8K7	12	17	18	17	24	14
Q6GZN9	Q39371	9	3	193	3	18	12
Q6GZN9	Q5IFP1	1	37	18	39	21	13
Q6GZN9	Q5R9X9	12	17	18	17	24	14
Q6GZN9	Q5U584	14	29	315	29	22	13
Q6GZN9	Q60555	1	37	18	39	25	14
Q6GZN9	Q61694	26	12	236	12	22	13
Q6GZN9	Q61767	0	12	106	12	23	13
Q6GZN9	Q62878	1	35	18	35	24	14
Q6GZN9	Q64421	45	10	316	10	22	13
Q6GZN9	Q67477	41	9	159	9	25	14
Q6GZN9	Q7L8J4	12	17	18	17	24	14
Q6GZN9	Q84SM8	49	10	144	10	24	14
Q6GZN9	Q89187	0	10	34	10	24	14
Q6GZN9	Q91Y80	23	24	316	24	28	15
Q6GZN9	Q99LH9	26	29	112	29	21	13
Q6GZN9	Q9EQC1	41	8	117	8	18	12
Q6GZN9	Q9H2F3	41	8	117	8	18	12
Q6GZN9	Q9LR73	22	18	363	16	30	16
Q6GZN9	Q9MBC1	7	15	5	15	36	18
Q6GZN9	Q9N119	0	12	106	12	21	13
Q6GZN9	Q9V785	38	18	336	18	27	15
Q6GZN9	Q9Y3L3	23	18	491	18	27	15
Q6GZN9	Q9Z131	23	24	317	24	28	15
Q6GZN9	Q9ZWB4	22	18	367	16	30	16
Q6GZR8	A1D2R0	110	56	80	57	42	21
Q6GZR8	A4IH82	338	65	295	57	39	20
Q6GZR8	B0XQT1	110	56	80	57	42	21
Q6GZR8	B0XZU3	353	23	120	23	32	17
Q6GZR8	B8NIM4	304	54	36	50	42	21
Q6GZR8	B8NXI4	453	15	39	15	28	15
Q6GZR8	C7ASI9	435	41	442	43	48	23
Q6GZR8	C7ZKL6	150	23	43	23	28	15
Q6GZR8	F1CKI6	435	41	442	43	42	21
Q6GZR8	F1CKI8	83	110	29	103	49	23
Q6GZR8	F1CKI9	83	51	29	48	45	22
Q6GZR8	O35048	339	76	0	86	33	17
Q6GZR8	O35296	298	58	20	53	28	15
Q6GZR8	O35469	400	15	169	13	31	17
Q6GZR8	O46516	407	63	74	71	37	19
Q6GZR8	O57245	433	31	60	32	33	17
Q6GZR8	O60239	436	50	282	49	39	20
Q6GZR8	P0CI63	111	33	46	34	32	17
Q6GZR8	P14060	290	86	62	75	51	24
Q6GZR8	P14893	407	70	74	78	40	20
Q6GZR8	P19871	348	33	149	33	31	17
Q6GZR8	P21097	433	31	60	32	33	17
Q6GZR8	P22071	313	58	46	68	38	19
Q6GZR8	P22072	313	33	46	32	36	18
Q6GZR8	P24745	134	11	289	11	28	15
Q6GZR8	P24815	144	42	188	38	34	18
Q6GZR8	P26149	407	66	74	74	34	18
Q6GZR8	P26150	313	33	46	32	35	18
Q6GZR8	P26439	290	86	61	75	51	24
Q6GZR8	P26670	433	31	60	32	33	17
Q6GZR8	P27364	314	32	47	31	36	18
Q6GZR8	P27365	290	54	62	54	48	23
Q6GZR8	P33794	324	11	42	11	26	15
Q6GZR8	P37046	204	6	1	6	23	13
Q6GZR8	P55194	392	47	71	47	36	18
Q6GZR8	P78314	450	11	168	11	34	18
Q6GZR8	P85078	204	6	1	6	22	13
Q6GZR8	P9WQP6	364	43	266	40	37	19
Q6GZR8	Q06649	351	35	11	35	32	17
Q6GZR8	Q0D131	110	56	80	57	45	22
Q6GZR8	Q0V8K7	318	32	335	37	40	20
Q6GZR8	Q39371	426	17	165	17	30	16
Q6GZR8	Q5IFP1	407	62	74	70	38	19
Q6GZR8	Q5R9X9	318	24	335	24	35	18
Q6GZR8	Q5U584	478	16	296	16	31	17
Q6GZR8	Q60555	313	33	46	32	31	17
Q6GZR8	Q61694	296	48	68	48	34	18
Q6GZR8	Q61767	312	44	34	39	33	17
Q6GZR8	Q62878	313	33	46	32	34	18
Q6GZR8	Q64421	407	66	74	74	34	18
Q6GZR8	Q67477	124	11	218	11	32	17
Q6GZR8	Q7L8J4	318	24	335	24	35	18
Q6GZR8	Q84SM8	83	51	29	48	42	21
Q6GZR8	Q89187	125	10	94	10	33	17
Q6GZR8	Q91Y80	436	50	284	49	38	19
Q6GZR8	Q99LH9	11	85	301	75	37	19
Q6GZR8	Q9EQC1	339	76	0	86	37	19
Q6GZR8	Q9H2F3	100	23	64	19	32	17
Q6GZR8	Q9LR73	251	11	384	11	36	18
Q6GZR8	Q9MBC1	396	11	116	11	31	17
Q6GZR8	Q9N119	293	97	134	101	40	20
Q6GZR8	Q9V785	411	60	42	63	34	18
Q6GZR8	Q9Y3L3	427	53	1	50	31	17
Q6GZR8	Q9Z131	436	50	285	49	42	21
Q6GZR8	Q9ZWB4	251	11	388	11	36	18
Q6GZR9	A1D2R0	35	9	23	9	25	14
Q6GZR9	A4IH82	44	16	8	16	35	18
Q6GZR9	B0XQT1	35	9	23	9	26	15
Q6GZR9	B0XZU3	67	5	20	5	26	15
Q6GZR9	B8NIM4	35	9	23	9	25	14
Q6GZR9	B8NXI4	67	15	20	14	28	15
Q6GZR9	C7ASI9	23	14	73	14	31	17
Q6GZR9	C7ZKL6	67	14	21	13	28	15
Q6GZR9	F1CKI6	23	14	73	14	31	17
Q6GZR9	F1CKI8	24	38	94	32	29	16
Q6GZR9	F1CKI9	23	14	73	14	31	17
Q6GZR9	O35048	137	8	134	8	27	15
Q6GZR9	O35296	10	26	279	32	31	17
Q6GZR9	O35469	10	21	279	20	34	18
Q6GZR9	O46516	33	30	174	30	38	19
Q6GZR9	O57245	24	28	161	21	27	15
Q6GZR9	O60239	106	17	164	17	30	16
Q6GZR9	P0CI63	67	32	20	24	40	20
Q6GZR9	P14060	33	14	174	14	33	17
Q6GZR9	P14893	33	29	174	29	36	18
Q6GZR9	P19871	39	27	174	37	32	17
Q6GZR9	P21097	24	28	161	21	27	15
Q6GZR9	P22071	14	28	283	34	34	18
Q6GZR9	P22072	14	28	283	34	34	18
Q6GZR9	P24745	124	10	297	10	33	17
Q6GZR9	P24815	10	21	279	20	37	19
Q6GZR9	P26149	14	17	283	16	32	17
Q6GZR9	P26150	14	17	283	16	29	16
Q6GZR9	P26439	14	18	282	17	33	17
Q6GZR9	P26670	24	28	161	21	27	15
Q6GZR9	P27364	14	17	283	16	31	17
Q6GZR9	P27365	33	62	174	68	35	18
Q6GZR9	P33794	77	5	25	5	23	13
Q6GZR9	P37046	133	12	3	12	19	12
Q6GZR9	P55194	45	21	501	21	29	16
Q6GZR9	P78314	5	9	265	9	30	16
Q6GZR9	P85078	133	12	3	12	20	12
Q6GZR9	P9WQP6	44	58	180	51	39	20
Q6GZR9	Q06649	46	16	394	16	33	17
Q6GZR9	Q0D131	35	9	23	9	25	14
Q6GZR9	Q0V8K7	40	82	199	82	41	20
Q6GZR9	Q39371	95	21	89	21	26	15
Q6GZR9	Q5IFP1	63	17	16	17	28	15
Q6GZR9	Q5R9X9	106	17	178	17	35	18
Q6GZR9	Q5U584	44	16	8	16	36	18
Q6GZR9	Q60555	50	9	238	9	33	17
Q6GZR9	Q61694	14	17	283	16	32	17
Q6GZR9	Q61767	14	17	283	16	31	17
Q6GZR9	Q62878	14	18	283	17	34	18
Q6GZR9	Q64421	63	28	16	30	32	17
Q6GZR9	Q67477	24	77	161	72	31	17
Q6GZR9	Q7L8J4	106	17	178	17	35	18
Q6GZR9	Q84SM8	23	14	73	14	31	17
Q6GZR9	Q89187	24	28	43	21	27	15
Q6GZR9	Q91Y80	106	17	166	17	30	16
Q6GZR9	Q99LH9	106	17	178	17	35	18
Q6GZR9	Q9EQC1	44	14	186	14	29	16
Q6GZR9	Q9H2F3	44	14	186	14	29	16
Q6GZR9	Q9LR73	40	10	9	10	26	15
Q6GZR9	Q9MBC1	30	62	344	56	32	17
Q6GZR9	Q9N119	87	27	199	28	32	17
Q6GZR9	Q9V785	41	28	392	28	32	17
Q6GZR9	Q9Y3L3	19	18	239	18	32	17
Q6GZR9	Q9Z131	107	29	22	28	31	17
Q6GZR9	Q9ZWB4	40	10	9	10	26	15
Q6GZS1	A1D2R0	9	38	58	38	31	17
Q6GZS1	A4IH82	383	22	144	23	36	18
Q6GZS1	B0XQT1	9	38	58	38	30	16
Q6GZS1	B0XZU3	188	28	13	28	39	20
Q6GZS1	B8NIM4	188	58	14	62	32	17
Q6GZS1	B8NXI4	60	46	48	47	33	17
Q6GZS1	C7ASI9	117	13	397	13	38	19
Q6GZS1	C7ZKL6	9	38	58	38	30	16
Q6GZS1	F1CKI6	410	18	79	18	34	18
Q6GZS1	F1CKI8	365	13	111	12	35	18
Q6GZS1	F1CKI9	357	21	102	21	35	18
Q6GZS1	O35048	339	7	113	7	29	16
Q6GZS1	O35296	309	25	134	25	39	20
Q6GZS1	O35469	312	22	137	22	36	18
Q6GZS1	O46516	243	12	42	12	28	15
Q6GZS1	O57245	296	22	150	21	37	19
Q6GZS1	O60239	304	20	7	20	31	17
Q6GZS1	P0CI63	188	18	13	16	30	16
Q6GZS1	P14060	214	40	11	42	34	18
Q6GZS1	P14893	315	19	140	19	32	17
Q6GZS1	P19871	92	24	68	24	29	16
Q6GZS1	P21097	296	22	150	21	37	19
Q6GZS1	P22071	306	28	132	27	39	20
Q6GZS1	P22072	279	55	112	47	38	19
Q6GZS1	P24745	338	48	47	39	30	16
Q6GZS1	P24815	279	55	112	47	35	18
Q6GZS1	P26149	312	22	137	22	36	18
Q6GZS1	P26150	312	22	137	22	39	20
Q6GZS1	P26439	236	37	302	36	30	16
Q6GZS1	P26670	296	22	150	21	37	19
Q6GZS1	P27364	309	25	134	25	29	16
Q6GZS1	P27365	236	37	303	36	31	17
Q6GZS1	P33794	149	31	5	25	26	15
Q6GZS1	P37046	359	3	0	3	19	12
Q6GZS1	P55194	382	42	457	45	50	24
Q6GZS1	P78314	408	22	385	24	42	21
Q6GZS1	P85078	359	3	0	3	19	12
Q6GZS1	P9WQP6	100	18	2	18	29	16
Q6GZS1	Q06649	120	34	212	38	39	20
Q6GZS1	Q0D131	9	38	58	38	31	17
Q6GZS1	Q0V8K7	383	22	143	23	30	16
Q6GZS1	Q39371	295	27	160	27	38	19
Q6GZS1	Q5IFP1	378	8	209	8	28	15
Q6GZS1	Q5R9X9	267	37	325	37	35	18
Q6GZS1	Q5U584	383	22	144	23	36	18
Q6GZS1	Q60555	312	22	137	22	33	17
Q6GZS1	Q61694	361	10	170	10	36	18
Q6GZS1	Q61767	312	22	137	22	29	16
Q6GZS1	Q62878	279	55	112	47	38	19
Q6GZS1	Q64421	312	22	137	22	33	17
Q6GZS1	Q67477	53	49	151	53	25	14
Q6GZS1	Q7L8J4	267	37	325	37	35	18
Q6GZS1	Q84SM8	337	27	178	27	34	18
Q6GZS1	Q89187	296	22	32	21	35	18
Q6GZS1	Q91Y80	133	23	325	24	30	16
Q6GZS1	Q99LH9	267	37	324	37	32	17
Q6GZS1	Q9EQC1	295	51	66	54	30	16
Q6GZS1	Q9H2F3	4	15	57	15	32	17
Q6GZS1	Q9LR73	300	16	116	16	38	19
Q6GZS1	Q9MBC1	167	87	291	81	33	17
Q6GZS1	Q9N119	203	16	261	16	36	18
Q6GZS1	Q9V785	380	42	200	42	40	20
Q6GZS1	Q9Y3L3	397	27	488	27	46	22
Q6GZS1	Q9Z131	133	23	326	24	30	16
Q6GZS1	Q9ZWB4	300	16	116	16	38	19
Q6GZS2	A1D2R0	25	11	99	11	22	13
Q6GZS2	A4IH82	5	10	348	10	27	15
Q6GZS2	B0XQT1	25	11	99	11	22	13
Q6GZS2	B0XZU3	42	3	64	3	15	10
Q6GZS2	B8NIM4	25	11	99	11	22	13
Q6GZS2	B8NXI4	39	6	107	6	15	10
Q6GZS2	C7ASI9	34	26	83	25	31	17
Q6GZS2	C7ZKL6	39	9	47	9	20	12
Q6GZS2	F1CKI6	17	11	329	11	26	15
Q6GZS2	F1CKI8	24	16	390	16	26	15
Q6GZS2	F1CKI9	24	16	390	16	26	15
Q6GZS2	O35048	45	8	106	8	22	13
Q6GZS2	O35296	3	5	70	5	24	14
Q6GZS2	O35469	33	11	240	11	23	13
Q6GZS2	O46516	3	5	70	5	24	14
Q6GZS2	O57245	60	14	184	14	29	16
Q6GZS2	O60239	47	21	91	19	22	13
Q6GZS2	P0CI63	37	11	44	11	19	12
Q6GZS2	P14060	33	14	237	14	24	14
Q6GZS2	P14893	33	7	237	7	22	13
Q6GZS2	P19871	0	7	218	7	21	13
Q6GZS2	P21097	60	14	184	14	23	13
Q6GZS2	P22071	33	11	240	11	28	15
Q6GZS2	P22072	33	11	240	11	29	16
Q6GZS2	P24745	7	12	178	12	24	14
Q6GZS2	P24815	3	5	70	5	24	14
Q6GZS2	P26149	3	5	70	5	24	14
Q6GZS2	P26150	45	13	212	13	27	15
Q6GZS2	P26439	33	14	236	14	25	14
Q6GZS2	P26670	16	15	207	15	26	15
Q6GZS2	P27364	33	11	240	11	25	14
Q6GZS2	P27365	14	34	144	34	23	13
Q6GZS2	P33794	36	4	36	4	19	12
Q6GZS2	P37046	50	5	3	5	19	12
Q6GZS2	P55194	8	33	474	33	35	18
Q6GZS2	P78314	14	22	365	21	35	18
Q6GZS2	P85078	50	5	3	5	20	12
Q6GZS2	P9WQP6	49	20	106	20	31	17
Q6GZS2	Q06649	32	12	411	12	35	18
Q6GZS2	Q0D131	25	11	99	11	22	13
Q6GZS2	Q0V8K7	27	16	196	16	26	15
Q6GZS2	Q39371	56	12	224	12	27	15
Q6GZS2	Q5IFP1	3	5	70	5	24	14
Q6GZS2	Q5R9X9	27	16	196	16	26	15
Q6GZS2	Q5U584	27	16	197	16	23	13
Q6GZS2	Q60555	3	5	70	5	24	14
Q6GZS2	Q61694	3	5	70	5	24	14
Q6GZS2	Q61767	3	5	70	5	24	14
Q6GZS2	Q62878	33	11	240	11	28	15
Q6GZS2	Q64421	3	5	70	5	24	14
Q6GZS2	Q67477	24	12	300	12	26	15
Q6GZS2	Q7L8J4	27	16	196	16	26	15
Q6GZS2	Q84SM8	43	16	91	16	27	15
Q6GZS2	Q89187	16	15	89	15	26	15
Q6GZS2	Q91Y80	8	9	5	9	23	13
Q6GZS2	Q99LH9	27	16	196	16	26	15
Q6GZS2	Q9EQC1	60	10	196	10	32	17
Q6GZS2	Q9H2F3	45	25	178	28	32	17
Q6GZS2	Q9LR73	31	8	211	8	28	15
Q6GZS2	Q9MBC1	29	9	422	9	29	16
Q6GZS2	Q9N119	54	19	305	18	27	15
Q6GZS2	Q9V785	48	17	171	15	21	13
Q6GZS2	Q9Y3L3	8	33	562	33	37	19
Q6GZS2	Q9Z131	47	21	94	19	22	13
Q6GZS2	Q9ZWB4	31	8	211	8	28	15
Q6GZS3	A1D2R0	63	42	41	43	29	16
Q6GZS3	A4IH82	169	22	147	22	34	18
Q6GZS3	B0XQT1	63	42	41	43	29	16
Q6GZS3	B0XZU3	76	33	29	29	31	17
Q6GZS3	B8NIM4	62	43	40	44	32	17
Q6GZS3	B8NXI4	290	19	23	19	27	15
Q6GZS3	C7ASI9	232	19	176	17	30	16
Q6GZS3	C7ZKL6	439	37	99	33	30	16
Q6GZS3	F1CKI6	423	14	391	14	36	18
Q6GZS3	F1CKI8	423	14	391	14	34	18
Q6GZS3	F1CKI9	423	14	391	14	34	18
Q6GZS3	O35048	260	23	294	23	36	18
Q6GZS3	O35296	342	50	235	58	30	16
Q6GZS3	O35469	259	42	320	48	39	20
Q6GZS3	O46516	259	34	320	34	30	16
Q6GZS3	O57245	68	40	21	41	27	15
Q6GZS3	O60239	453	58	309	68	44	22
Q6GZS3	P0CI63	371	18	8	18	24	14
Q6GZS3	P14060	107	18	107	18	31	17
Q6GZS3	P14893	107	9	107	9	30	16
Q6GZS3	P19871	465	35	7	37	36	18
Q6GZS3	P21097	68	40	21	41	27	15
Q6GZS3	P22071	206	41	9	39	32	17
Q6GZS3	P22072	206	41	9	39	32	17
Q6GZS3	P24745	440	23	275	23	39	20
Q6GZS3	P24815	107	18	107	18	39	20
Q6GZS3	P26149	259	42	320	48	40	20
Q6GZS3	P26150	118	47	68	49	35	18
Q6GZS3	P26439	339	11	184	11	32	17
Q6GZS3	P26670	68	40	21	41	27	15
Q6GZS3	P27364	285	32	202	32	38	19
Q6GZS3	P27365	339	11	185	11	32	17
Q6GZS3	P33794	68	30	21	30	34	18
Q6GZS3	P37046	303	6	9	6	21	13
Q6GZS3	P55194	60	35	318	34	36	18
Q6GZS3	P78314	438	21	158	21	35	18
Q6GZS3	P85078	303	6	9	6	21	13
Q6GZS3	P9WQP6	470	36	21	36	37	19
Q6GZS3	Q06649	438	21	158	21	39	20
Q6GZS3	Q0D131	71	34	50	34	31	17
Q6GZS3	Q0V8K7	74	19	192	19	35	18
Q6GZS3	Q39371	91	19	1	19	28	15
Q6GZS3	Q5IFP1	259	33	320	34	33	17
Q6GZS3	Q5R9X9	74	19	192	19	35	18
Q6GZS3	Q5U584	169	22	147	22	34	18
Q6GZS3	Q60555	342	50	235	58	34	18
Q6GZS3	Q61694	47	69	57	59	40	20
Q6GZS3	Q61767	47	67	57	57	37	19
Q6GZS3	Q62878	47	78	57	68	39	20
Q6GZS3	Q64421	233	49	300	43	34	18
Q6GZS3	Q67477	356	13	134	13	36	18
Q6GZS3	Q7L8J4	74	19	192	19	35	18
Q6GZS3	Q84SM8	423	14	391	14	34	18
Q6GZS3	Q89187	210	20	48	20	29	16
Q6GZS3	Q91Y80	454	57	312	67	40	20
Q6GZS3	Q99LH9	74	19	192	19	35	18
Q6GZS3	Q9EQC1	264	19	329	19	34	18
Q6GZS3	Q9H2F3	210	76	282	70	41	20
Q6GZS3	Q9LR73	183	12	192	12	36	18
Q6GZS3	Q9MBC1	359	15	88	15	30	16
Q6GZS3	Q9N119	107	18	107	18	32	17
Q6GZS3	Q9V785	71	37	184	38	36	18
Q6GZS3	Q9Y3L3	101	60	45	72	40	20
Q6GZS3	Q9Z131	454	57	313	67	40	20
Q6GZS3	Q9ZWB4	183	12	192	12	36	18
Q6GZS4	A1D2R0	297	18	12	18	27	15
Q6GZS4	A4IH82	316	17	84	18	30	16
Q6GZS4	B0XQT1	47	29	60	29	25	14
Q6GZS4	B0XZU3	194	30	77	27	25	14
Q6GZS4	B8NIM4	30	18	129	18	28	15
Q6GZS4	B8NXI4	108	15	130	15	23	13
Q6GZS4	C7ASI9	17	40	539	36	33	17
Q6GZS4	C7ZKL6	127	40	3	42	26	15
Q6GZS4	F1CKI6	17	40	539	36	33	17
Q6GZS4	F1CKI8	35	61	147	61	31	17
Q6GZS4	F1CKI9	17	40	539	36	33	17
Q6GZS4	O35048	3	352	11	323	672	263
Q6GZS4	O35296	4	350	6	354	407	161
Q6GZS4	O35469	4	350	6	354	462	183
Q6GZS4	O46516	4	350	6	354	454	179
Q6GZS4	O57245	0	351	0	342	626	246
Q6GZS4	O60239	279	15	99	15	28	15
Q6GZS4	P0CI63	111	12	4	12	22	13
Q6GZS4	P14060	4	350	6	354	461	182
Q6GZS4	P14893	4	350	6	354	502	198
Q6GZS4	P19871	4	75	10	82	48	23
Q6GZS4	P21097	0	351	0	342	631	248
Q6GZS4	P22071	4	350	6	354	461	182
Q6GZS4	P22072	4	350	6	354	433	171
Q6GZS4	P24745	275	23	106	23	25	14
Q6GZS4	P24815	4	350	6	354	447	177
Q6GZS4	P26149	4	350	6	354	438	173
Q6GZS4	P26150	4	350	6	354	461	182
Q6GZS4	P26439	4	350	5	354	466	184
Q6GZS4	P26670	0	351	0	342	632	248
Q6GZS4	P27364	4	350	6	354	416	165
Q6GZS4	P27365	4	350	6	354	462	183
Q6GZS4	P33794	0	64	0	61	72	32
Q6GZS4	P37046	272	10	11	10	31	17
Q6GZS4	P55194	202	10	573	10	30	16
Q6GZS4	P78314	210	15	236	15	31	17
Q6GZS4	P85078	272	10	11	10	31	17
Q6GZS4	P9WQP6	2	341	15	325	263	106
Q6GZS4	Q06649	230	38	491	38	34	18
Q6GZS4	Q0D131	297	18	12	18	26	15
Q6GZS4	Q0V8K7	163	30	322	30	40	20
Q6GZS4	Q39371	289	7	94	7	24	14
Q6GZS4	Q5IFP1	4	350	6	354	466	184
Q6GZS4	Q5R9X9	13	13	102	13	36	18
